
                        S T E P       1


                                INCREMENT     1


 forces (fx,fy,fz) for set NPROX and time  0.1000000E+01

       139  1.841148E+01 -4.659934E+01  2.551315E+01
       140  6.620862E+00 -2.497832E+00  2.926377E+00
       141  2.007831E+00 -1.178726E+01  3.157142E+00
       161 -4.920338E-01 -4.386048E+00  2.525470E-01
       162 -1.006778E-01 -7.655681E+00  1.308257E+00
       203 -7.059893E-01  3.386926E+00 -1.598752E+00
       204 -3.753723E+00 -9.566590E+00 -3.907100E+00
       205 -1.608105E+00 -5.134021E+00 -2.858204E-01
       280 -1.320231E+00 -2.353895E+00  2.960801E-01
       281  3.918753E-01  5.206318E-01 -1.422729E-01
       282 -1.431638E+00 -1.772634E+00  2.849166E-02
       339  1.516861E+00  1.777125E+00 -6.774601E-01
       340  4.461654E+00  1.215384E+01 -2.148602E+00
       341  3.136409E+00  6.835003E+00 -1.326857E+00
       343 -8.624179E-01 -3.349500E+00 -8.932151E-01
       368  1.843546E-01  6.396531E-01 -2.855958E-01
       369 -3.847884E-01 -7.734873E-01  5.117986E-02
       409  7.017440E-01  9.485755E-01 -4.660233E-01
       410  6.337036E-01  1.048670E+00 -8.641609E-01
       411  7.529734E-01  1.195828E+00 -9.270553E-01
       415 -3.325305E+00  7.977793E+00  2.144114E-02
       417 -1.848153E+00  4.926735E+00 -1.382159E+00
       436 -2.212778E-01 -1.259416E-01 -3.286782E-01
       437 -3.713309E-01  1.795532E+00 -4.783812E-01
       438 -1.627332E-01  2.330346E-02 -9.192803E-01
       517  1.181684E+00 -3.226782E+00 -7.043395E-01
       518 -2.519207E+00 -1.217981E+01  3.025118E+00
       519  1.033546E-01 -5.293383E+00  1.471092E+00
       577  9.892735E-01  1.711258E+00  3.348732E-01
       578  7.298893E-01  4.691704E-01  1.153262E-01
       579  1.494786E+00  7.074293E-01  2.748889E-01
       609 -6.277447E-01 -3.611709E+00  4.181840E-01
       626 -8.879876E-01 -1.189443E+00 -1.522936E-01
       627 -9.712823E-01 -1.043237E+00 -2.601752E-01
       628 -3.904959E-01 -6.476056E-01 -7.062700E-01
       656 -3.290419E-01 -3.795411E+00 -3.671240E-01
       694 -3.333867E-01 -2.919310E+00  1.919827E+00
       695 -1.132281E-01 -2.513253E+00  5.550167E-01
       696 -3.317357E-02 -2.392534E+00  4.219230E-01
       813  1.168070E+00 -2.114645E+01  5.941032E+00
       814 -1.945239E+00 -1.075686E+01  2.929951E+00
       850  5.800517E-01  6.005467E+00  3.266853E-01
       911 -4.844255E-01  5.733318E-01 -6.985301E-01
       955 -1.882065E+00  4.636587E+00  3.246569E-02
       956 -2.083681E+00  4.444998E+00 -8.453422E-01
       987 -3.826274E+00 -4.051162E+00  1.368837E+00
      1029 -7.170977E-01  3.560494E+00  1.499438E+00
      1030 -1.776821E+00  7.724744E+00  1.308505E+00
      1031 -6.216941E-02  3.557149E+00  4.112533E-01
      1038  1.525412E+00  2.404632E+00 -2.112943E-01
      1039  1.284480E+00  1.636172E+00 -5.178827E-02
      1040  1.387508E+00  1.766301E+00 -8.912792E-01
      1075 -4.632809E-01 -1.265631E-01 -1.806792E-01
      1076  0.000000E+00  0.000000E+00  0.000000E+00
      1077  0.000000E+00  0.000000E+00  0.000000E+00
      1182 -2.351265E+00  5.111685E+00 -1.394517E+00
      1209  6.208423E-01  2.063405E+00  1.757865E-01
      1211 -3.256130E-01  1.636502E+00  2.441935E-01
      1337  4.176734E-01  1.651182E+00  1.650117E-01
      1369 -2.127924E-01 -3.751047E-01 -1.736423E-01
      1370  9.757875E-02  1.366753E-02  4.460815E-02
      1382 -6.289412E-01  2.993867E+00  8.435126E-01
      1383  2.671903E-01  2.249055E+00  1.191996E+00
      1384  3.319821E-01  4.190977E+00  1.056505E+00
      1408 -8.971589E-01 -3.829076E+00  9.560456E-01
      1409 -1.483362E-01 -2.041891E+00  7.168968E-01
      1432  9.422207E-01  2.631780E+00  3.369156E-01
      1433  6.013013E-01  2.024758E+00  2.197154E-01
      1458 -1.635510E+00  2.138451E+00 -1.651913E-01
      1572 -1.479910E+00 -5.781598E+00 -7.643104E-01
      1624  1.057697E+01 -7.954265E+00  2.158498E+00
