
                        S T E P       1


                                INCREMENT     1


 forces (fx,fy,fz) for set NPROX and time  0.1000000E+01

      1292  4.322282E-01  7.196777E-01 -9.606175E-01
      1293  9.141598E-01  2.712860E+00 -1.754629E+00
      1406  5.662624E-01  6.032781E+00  2.478582E+00
      1408 -2.836566E+00  7.006135E+00  3.408109E+00
      1418 -1.946407E+00  2.484508E+00  2.007334E-01
      1419 -1.910066E+00  2.106447E+00 -1.025906E-01
      1420 -4.808552E+00  8.423668E+00  2.253069E-01
      1524 -1.709240E+00  4.053254E+00 -1.418585E+00
      1525 -9.862382E-01  2.234320E+00 -4.943404E-01
      1526 -3.682809E-01  9.108971E-01 -9.335944E-01
      1527 -6.164615E-02  1.355949E-01 -1.852932E-01
      1528 -7.780978E-02  8.296605E-02 -8.151146E-01
      1556  4.158207E-01  8.376779E+00  9.987502E-01
      1557 -8.366474E-02  9.133615E+00  4.325501E-01
      1558  3.023430E-01  3.252104E+00  1.053935E+00
      1559  5.484179E-01  1.484880E+00  1.094567E+00
      1560 -6.845152E-01  4.780897E+00  9.652799E-01
      1561 -5.966912E-02  5.129977E+00  2.471939E+00
      1562  2.149432E+00  7.950418E+00  1.757016E+00
      1566  8.027412E-01  9.128163E+00  8.520780E-01
      1620 -1.295438E+00  3.131874E+00 -2.486150E+00
      1624  1.307401E+00  1.857868E+00  1.343433E-01
      1625  9.664209E-01  2.170612E+00  1.100920E-01
      1626  1.382010E+00  3.656571E+00  2.655459E-02
      1628  9.872534E-02 -1.251037E-03 -7.560088E-02
      1629  5.288105E-02 -3.406240E-03  1.813102E-02
      1797 -1.014628E+00 -1.652060E+00 -4.628885E-01
      1798 -1.800336E+00 -2.957855E+00 -1.209115E-01
      1799 -1.729146E+00 -4.446392E+00 -4.784500E-01
      1800  1.725979E+00 -1.273103E+00  1.636355E-01
      1801  2.230765E+00 -2.585417E+00 -9.693429E-02
      1802  1.559647E+00 -7.870832E-01  9.033913E-01
      1810 -9.529439E-01 -4.889096E+00  4.811632E-01
      1819  1.080122E+00 -1.490111E+00 -2.149362E-01
      1820  5.765954E-01 -2.597780E-01 -3.644066E-01
      1821  1.494057E+00 -1.474770E+00 -7.591605E-02
      1830  1.139693E+00  7.797818E+00  1.197000E+00
      1831  6.531540E-01  8.654597E+00  9.519738E-01
      1832 -1.620505E-01  3.942914E+00  1.004107E+00
      1833 -4.662652E-01  7.721351E+00  9.699505E-01
      1861 -2.270737E-01  1.106065E+00  3.702354E-01
      1862  1.418177E+00 -1.931589E+00 -2.615424E-01
      1863  1.156042E+00 -1.374818E+00 -2.150782E-01
      1873  0.000000E+00  0.000000E+00  0.000000E+00
      1874  3.349236E-01  1.030453E-01  8.819233E-02
      1875  0.000000E+00  0.000000E+00  0.000000E+00
      1888  2.673531E-02  1.759337E+00  5.937697E-01
      1889 -4.861170E-01  1.631228E+00  1.017139E+00
      1890  3.470570E-01  3.017561E+00  8.120761E-01
      1891  1.205115E+00  3.865276E+00  1.457628E+00
      1892  1.210328E+00  3.935816E+00 -2.360841E-01
      1893  4.420414E-01  2.344922E+00  8.810079E-01
      1914 -8.079657E-01  1.446545E+00 -9.826074E-02
      1915 -1.657745E+00  2.324402E+00  1.302599E-02
      1916 -1.515801E+00  1.826599E+00  6.641231E-02
      1948 -1.144460E-01  1.802322E-01 -2.307956E+00
      1949  1.940277E+00  2.070058E+01  3.615617E+00
      1950  1.647437E+00  2.172200E+01  4.309167E+00
      1967  2.012871E+00 -1.918048E+01  8.056010E+00
      1968 -2.111648E+00 -1.564839E+01  3.373654E+00
      1969  2.406250E-01 -4.635852E+00  1.105020E+00
      1970  8.754121E-05  8.610295E-04 -1.246187E-03
      1971 -5.937376E-01 -3.566779E+00  1.460956E+00
      1976  1.638152E-01 -3.539988E+00  5.715003E-01
      1977 -1.591938E-01 -1.655317E+00  1.779487E+00
