
                        S T E P       1


                                INCREMENT     1


 forces (fx,fy,fz) for set NPROX and time  0.1000000E+01

      1292  4.058463E-01  6.810831E-01 -9.021002E-01
      1293  8.611692E-01  2.568344E+00 -1.649935E+00
      1406  6.038596E-01  6.316710E+00  2.466147E+00
      1408 -3.092510E+00  7.730697E+00  3.522389E+00
      1418 -1.851389E+00  2.422496E+00  1.526332E-01
      1419 -1.854366E+00  2.063301E+00 -1.016656E-01
      1420 -4.899935E+00  8.734647E+00  2.231130E-01
      1524 -1.627540E+00  3.865841E+00 -1.336132E+00
      1525 -9.346117E-01  2.126897E+00 -4.693106E-01
      1526 -3.501818E-01  8.621879E-01 -8.751904E-01
      1527 -6.141988E-02  1.233776E-01 -1.780030E-01
      1528 -7.481149E-02  8.003079E-02 -7.592776E-01
      1556  4.000301E-01  7.989263E+00  9.461378E-01
      1557 -6.293837E-02  8.706891E+00  4.317460E-01
      1558  2.683275E-01  3.039505E+00  9.501624E-01
      1559  5.593894E-01  1.401689E+00  9.726837E-01
      1560 -6.247286E-01  4.517232E+00  9.084961E-01
      1561 -8.470732E-02  4.866624E+00  2.251763E+00
      1562  2.251390E+00  8.149948E+00  1.839202E+00
      1566  7.521172E-01  8.668868E+00  8.186123E-01
      1620 -1.284911E+00  3.143668E+00 -2.433821E+00
      1624  1.257633E+00  1.786365E+00  1.247187E-01
      1625  9.249517E-01  2.085608E+00  1.037723E-01
      1626  1.331946E+00  3.523269E+00  1.937451E-02
      1628  9.250664E-02 -3.430784E-03 -7.267890E-02
      1629  4.753670E-02 -4.994319E-03  1.631452E-02
      1797 -9.695128E-01 -1.590825E+00 -4.463537E-01
      1798 -1.721532E+00 -2.837387E+00 -1.133353E-01
      1799 -1.659191E+00 -4.269616E+00 -4.448852E-01
      1800  1.684894E+00 -1.257936E+00  1.573215E-01
      1801  2.181920E+00 -2.531869E+00 -8.845458E-02
      1802  1.524397E+00 -8.024729E-01  8.683940E-01
      1810 -9.289231E-01 -4.700812E+00  4.895337E-01
      1819  1.034696E+00 -1.439023E+00 -2.159333E-01
      1820  5.315634E-01 -2.780590E-01 -3.475392E-01
      1821  1.453720E+00 -1.434255E+00 -9.057825E-02
      1830  1.070449E+00  7.416273E+00  1.133841E+00
      1831  6.161023E-01  8.226340E+00  9.128097E-01
      1832 -1.470303E-01  3.745303E+00  9.553861E-01
      1833 -4.371050E-01  7.334642E+00  9.346107E-01
      1861 -2.082669E-01  1.018113E+00  3.422648E-01
      1862  1.357895E+00 -1.849863E+00 -2.589400E-01
      1863  1.109375E+00 -1.336155E+00 -2.094353E-01
      1873  0.000000E+00  0.000000E+00  0.000000E+00
      1874  3.119412E-01  9.380573E-02  8.106478E-02
      1875  0.000000E+00  0.000000E+00  0.000000E+00
      1888  9.242231E-03  1.704389E+00  5.748054E-01
      1889 -4.775953E-01  1.497067E+00  9.731621E-01
      1890  3.202122E-01  2.879162E+00  7.802670E-01
      1891  1.119546E+00  3.778239E+00  1.362159E+00
      1892  1.098163E+00  3.752474E+00 -3.630198E-01
      1893  4.154808E-01  2.277806E+00  8.473569E-01
      1914 -7.807967E-01  1.401042E+00 -9.414435E-02
      1915 -1.628899E+00  2.295813E+00 -4.842686E-03
      1916 -1.457829E+00  1.770647E+00  5.962233E-02
      1948 -1.103844E-01  1.745797E-01 -2.163797E+00
      1949  1.862976E+00  2.114090E+01  3.519686E+00
      1950  1.516276E+00  2.228445E+01  4.201765E+00
      1967  2.004659E+00 -1.987682E+01  8.059743E+00
      1968 -2.156806E+00 -1.604798E+01  3.368754E+00
      1969  2.184791E-01 -4.439689E+00  9.912662E-01
      1970  9.540507E-04  4.904924E-03 -7.994885E-03
      1971 -5.688257E-01 -3.404422E+00  1.353538E+00
      1976  1.610877E-01 -3.370072E+00  5.299309E-01
      1977 -1.525292E-01 -1.573427E+00  1.708874E+00
      1981  3.429449E+00 -2.691633E+01  4.450706E+00
      1982  9.133012E-01 -9.439084E+00  1.438779E+00
      2064 -1.091263E-01  3.227621E+00  1.046015E+00
      2065  4.342341E-01  3.822457E+00  1.683326E+00
      2077  4.621412E+00  7.017660E+00  1.109906E+00
      2078  3.939059E+00  7.219989E+00  3.087881E-01
      2440 -2.923230E-01 -1.032939E+00 -7.646406E-01
      2441 -5.822466E-01 -7.395819E-01 -5.057466E-01
      2442 -4.754115E-01 -6.366960E-01 -8.816697E-01
      2444  1.098056E+00  1.402159E+00 -1.796811E-02
      2445  2.054028E+00  7.036868E+00 -2.258334E+00
      2446  1.102469E+00  7.836095E-01 -6.381494E-01
      2447  3.398297E+00  1.012677E+01 -2.023895E+00
      2448  3.714994E+00  9.302488E+00 -1.142807E+00
      2449  0.000000E+00  0.000000E+00  0.000000E+00
      2450  1.083771E+00  1.174072E+00 -4.549352E-02
      2451 -2.271831E-01 -1.380018E+00 -2.407685E-02
      2452  1.510709E+00  1.322104E+00  5.682616E-01
      2453  3.428696E+00  2.540951E+00  2.621770E+00
      2454  1.101473E+00  1.672542E+00  6.005379E-02
      2455  3.691856E+00  8.594195E+00 -8.332311E-01
      2456  1.161893E+00  1.449839E+00 -2.172806E-01
      2457  1.864128E+00  2.408245E+00 -8.808183E-01
      2458  5.117166E-01  9.693114E-01 -7.295357E-01
      2459  1.212725E+00  1.543998E+00 -7.345095E-01
      2460  8.263382E-01  1.429064E+00 -5.119677E-01
      2461  7.417654E-01  7.278392E-01 -1.175611E+00
      2462  6.713135E-01  1.011813E+00 -8.137738E-01
      2463 -4.443032E-01 -5.440729E-01 -6.011624E-01
      2464 -1.871381E-01  1.358929E-01 -6.995815E-01
      2465 -8.542410E-02 -2.706401E-01  9.820966E-04
      2466  0.000000E+00  0.000000E+00  0.000000E+00
      2467  6.539578E-01  1.278799E+00  1.879612E-01
      2468  7.289130E-01  5.274723E-01  2.007241E-01
      2469  6.155776E-01  1.528836E+00 -1.177803E+00
      2470  6.511242E-01  1.153519E-01 -1.958814E-01
      2471 -5.526273E-01 -7.902553E-01 -8.971248E-01
      2481 -1.973062E+00 -4.073327E+00 -2.739134E+00
      2482 -2.002501E+00 -5.578696E+00 -1.260199E+00
      2483 -1.115520E+00 -6.561131E-01 -7.688441E-01
      3068 -4.081160E-01  3.179207E-01  1.773302E-01
      3069 -5.739069E-01 -1.033034E+00 -3.778493E-01
      3070 -8.559434E-01 -9.588466E-01 -4.879773E-01
      3071  0.000000E+00  0.000000E+00  0.000000E+00
      3072  0.000000E+00  0.000000E+00  0.000000E+00
      3073 -1.284122E-01  6.439481E-01 -8.536235E-01
      3074  5.065234E-01  5.435860E-01 -5.240363E-01
      3075  3.709188E-01  1.463732E+00 -8.271854E-01
      3076 -5.091950E-01 -1.184120E+00 -1.938997E+00
      3077  7.009659E-01 -1.277394E+00  9.826012E-01
      3078  3.220499E-01  1.376305E+00  3.203967E-01
      3079  1.670459E+00  4.340121E+00 -9.225665E-01
      3080  1.357399E+00  1.226104E+00  6.105841E-02
      3177 -2.753550E-01  5.502601E-01 -9.572898E-01
      3178 -5.768806E-01  1.794730E+00 -2.182563E+00
      3179 -5.002332E-01  7.618984E-01 -5.373079E-01
      3180 -4.156371E-01  5.168338E-01 -5.502868E-01
      3181 -8.732893E-01  3.895580E-01  5.069926E-01
      3182 -1.153357E+00  7.978663E-01  1.102242E-01
      3410 -6.607528E-01  2.002154E+00  5.976009E-01
      3465 -6.646915E-01  5.413738E+00  2.315280E+00
      3466  2.197366E+00  6.524450E+00  2.758617E+00
      3468  9.958518E+00  1.666458E+01  5.090058E+00
      3470  3.362463E-01  1.878397E+00 -2.161365E-01
      3472 -1.334956E-01  1.697345E+00  4.901448E-01
